2129,10_040917,9/4/17 13:33,1,2,2,statement,50,1,33,none,3,no
2130,10_040917,9/4/17 13:33,1,2,2,statement,50,1,33,none,3,yes
2131,10_040917,9/4/17 13:33,1,3,2,,50,0,49,problem_2_3,3,
2132,10_040917,9/4/17 13:34,1,3,1,,50,0,1,null,4,Triggered Speech 4
2133,10_040917,9/4/17 13:35,1,3,1,statement,50,1,1,none,4,so you know that in one hour you drove 60 miles so if you add another hour and a half
2134,10_040917,9/4/17 13:35,1,3,1,statement,50,1,1,none,4,so you know that in one hour you drove 60 miles so if you add another hour and a half going at the same speed how much more would you have gone
2135,10_040917,9/4/17 13:35,1,3,1,statement,50,1,1,none,4,yes
2136,10_040917,9/4/17 13:36,1,3,2,,50,0,33,step_1_2,4,
2137,10_040917,9/4/17 13:37,1,3,2,,50,0,33,null,5,Triggered Speech 5
2138,10_040917,9/4/17 13:41,1,3,3,,50,0,33,step_2_3,5,
2139,10_040917,9/4/17 13:43,1,1,0,,50,0,1,problem start,0,problem start
2140,10_040917,9/4/17 13:43,1,1,2,,50,0,1,step_1_2,0,
2141,10_040917,9/4/17 13:44,1,2,2,,50,0,1,problem_1_2,0,
2142,10_040917,9/4/17 13:44,1,2,2,,50,0,1,step_1_2,0,
2143,10_040917,9/4/17 13:44,1,3,2,,50,0,1,problem_2_3,0,
2144,10_040917,9/4/17 13:44,1,3,2,,50,0,1,step_1_2,0,
2145,10_040917,9/4/17 13:44,1,3,2,statement,50,1,1,none,0,hi Nico
2146,10_040917,9/4/17 13:45,1,1,0,statement,50,1,1,none,0,so if 150 * 2 is 300 then what is 2.5 hours * 2
2147,10_040917,9/4/17 13:45,1,1,0,,50,0,1,problem start,0,problem start
2148,10_040917,9/4/17 13:45,1,1,2,,50,0,33,step_1_2,0,
2149,10_040917,9/4/17 13:45,1,2,2,,50,0,33,problem_1_2,0,
2150,10_040917,9/4/17 13:45,1,2,2,,50,0,1,step_1_2,0,
2151,10_040917,9/4/17 13:46,1,3,2,,50,0,1,problem_2_3,0,
2152,10_040917,9/4/17 13:46,1,3,2,,50,0,1,step_1_2,0,
2153,10_040917,9/4/17 13:47,1,3,2,statement,50,1,1,none,0,so if you know that 150 * 2 is 300 then you need to figure out what 2.5 hours * 2 is
2154,10_040917,9/4/17 13:47,1,3,2,statement,50,1,1,none,0,yes
2155,10_040917,9/4/17 13:47,1,3,2,statement,50,1,1,none,0,yes
2156,10_040917,9/4/17 13:47,1,3,3,,50,0,17,step_2_3,0,
2157,10_040917,9/4/17 13:48,1,3,3,statement,50,1,17,none,0,if you know that in one hour you drove 60 miles then what is 7 * 60
2158,10_040917,9/4/17 13:48,1,3,3,statement,50,1,17,none,0,you multiply it by 60
2159,10_040917,9/4/17 13:48,1,3,3,statement,50,1,17,none,0,yes
2160,10_040917,9/4/17 13:48,1,3,3,statement,50,1,17,none,0,yes
2183,11_060917,9/6/17 11:47,1,1,0,,50,0,1,hello nico start,0,HELLO FIRST TIME
2184,11_060917,9/6/17 11:47,1,1,0,statement,50,1,1,none,0,my name is Aaron Cordova
2185,11_060917,9/6/17 11:47,1,1,0,statement,50,1,1,none,0,yes
2186,11_060917,9/6/17 11:48,1,1,0,,50,0,1,problem start,0,problem start
2187,11_060917,9/6/17 11:49,1,1,1,,50,0,1,null,1,Triggered Speech 1
2188,11_060917,9/6/17 11:49,1,1,1,statement,50,1,1,none,1,give me a second I'm still think
2189,11_060917,9/6/17 11:50,1,1,1,statement,50,1,1,none,1,okay I'm done thinking now we will start the question
2190,11_060917,9/6/17 11:50,1,1,1,statement,50,1,1,none,1,dead body part surface area volume of paint
2191,11_060917,9/6/17 11:50,1,1,1,statement,50,1,1,none,1,dead body part surface area volume of paint surface area inches volume of paper dolls
2192,11_060917,9/6/17 11:51,1,1,1,statement,50,1,1,none,1,yes you are correct
2193,11_060917,9/6/17 11:51,1,1,1,statement,50,1,1,none,1,yes
2194,11_060917,9/6/17 11:52,1,1,1,statement,50,1,1,none,1,and you are still thinking right
2195,11_060917,9/6/17 11:52,1,1,1,statement,50,1,1,none,1,divide 12 by 3
2196,11_060917,9/6/17 11:52,1,1,1,statement,50,1,1,none,1,12
2197,11_060917,9/6/17 11:52,1,1,1,statement,50,1,1,none,1,12 divided by 3
2198,11_060917,9/6/17 11:52,1,1,1,statement,50,1,1,none,1,3-Dec
2199,11_060917,9/6/17 11:53,1,1,1,statement,50,1,33,none,1,good painters correct
2200,11_060917,9/6/17 11:53,1,1,1,statement,50,1,33,none,1,no
2201,11_060917,9/6/17 11:53,1,1,1,statement,50,1,33,none,1,no staff body part surface area volume of pink surface area and his son paint food
2202,11_060917,9/6/17 11:53,1,1,2,,50,0,33,step_1_2,1,
2203,11_060917,9/6/17 11:54,1,1,2,statement,50,1,33,none,1,yes
2204,11_060917,9/6/17 11:54,1,1,2,statement,50,1,33,none,1,thank you Alice get back to the questions
2205,11_060917,9/6/17 11:54,1,1,1,,50,0,33,step_2_1,1,
2206,11_060917,9/6/17 11:54,1,1,1,statement,50,1,33,none,1,Step 2
2207,11_060917,9/6/17 11:55,1,1,2,,50,0,33,step_1_2,1,
2208,11_060917,9/6/17 11:55,1,1,2,statement,50,1,33,none,1,hear the serpent area and kids 6-12 and volume of paint fluid oz to blank 6 and on surface area and is actually 612 blank
2209,11_060917,9/6/17 11:56,1,1,2,statement,50,1,33,none,1,yes good
2210,11_060917,9/6/17 11:56,1,1,2,statement,50,1,33,none,1,by measuring from inches
2211,11_060917,9/6/17 11:56,1,1,2,statement,50,1,33,none,1,correct
2212,11_060917,9/6/17 11:56,1,1,2,statement,50,1,49,none,1,volume of plane in fluid oz
2213,11_060917,9/6/17 11:57,1,1,2,statement,50,1,49,none,1,yes now
2214,11_060917,9/6/17 11:57,1,1,2,statement,50,1,49,none,1,yes now we're doing volume of paint Pluto's to blank 6
2215,11_060917,9/6/17 11:57,1,2,2,,50,0,49,problem_1_2,1,
2216,11_060917,9/6/17 11:57,1,2,2,,50,0,49,problem_1_2,1,
2217,11_060917,9/6/17 11:57,1,2,2,,50,0,49,problem_1_2,1,
2218,11_060917,9/6/17 11:58,1,2,1,statement,50,1,1,none,1,can you help me figure out what waterproof paint I need to cover my arms and head too I'm looking at said one of problem too and I'm not sure what to do okay well first we have to think about this heart
2219,11_060917,9/6/17 11:58,1,2,1,statement,50,1,1,none,1,can you help me figure out what waterproof paint I need to cover my arms and head too I'm looking at said one of problem too and I'm not sure what to do okay well first we have to think about this heart
2220,11_060917,9/6/17 11:58,1,2,1,statement,50,1,1,none,1,yes
2221,11_060917,9/6/17 11:58,1,2,1,,50,0,33,null,2,Triggered Speech 2
2222,11_060917,9/6/17 11:58,1,2,1,,50,0,33,null,2,Triggered Speech 2
2223,11_060917,9/6/17 11:58,1,2,1,statement,50,1,33,none,2,you talking to me
2224,11_060917,9/6/17 11:59,1,2,1,statement,50,1,33,none,2,now the surfer is that the surface area inches is 6 3 blank the volume of Plank and poodles is to blank three
2225,11_060917,9/6/17 11:59,1,2,1,statement,50,1,33,none,2,now
2226,11_060917,9/6/17 11:59,1,2,1,statement,50,1,33,none,2,yes
2227,11_060917,9/6/17 11:59,1,2,1,statement,50,1,33,none,2,correct
2228,11_060917,9/6/17 11:59,1,2,1,statement,50,1,33,none,2,yes
2229,11_060917,9/6/17 12:00,1,2,1,statement,50,1,33,none,2,volume up Clank fluid hose to Blink 3
2230,11_060917,9/6/17 12:00,1,2,1,statement,50,1,33,none,2,we divide the ratios
2231,11_060917,9/6/17 12:00,1,2,1,statement,50,1,33,none,2,we divide the ratios 2 - 3
2232,11_060917,9/6/17 12:00,1,2,1,statement,50,1,33,none,2,and then what for two yes
2233,11_060917,9/6/17 12:01,1,2,1,statement,50,1,33,none,2,no volume up paint fluid hose 2 blank 3
2234,11_060917,9/6/17 12:01,1,2,1,statement,50,1,33,none,2,no volume up paint fluid hose 2 blank 3 we will divide the ratios 2 by 3
2235,11_060917,9/6/17 12:01,1,2,1,statement,50,1,33,none,2,yes
2236,11_060917,9/6/17 12:01,1,2,1,statement,50,1,33,none,2,yes we divide the tune
2237,11_060917,9/6/17 12:02,1,2,1,statement,50,1,33,none,2,give me directions
2238,11_060917,9/6/17 12:02,1,2,2,,50,0,33,step_1_2,2,
2239,11_060917,9/6/17 12:02,1,2,2,statement,50,1,33,none,2,don't worry
2240,11_060917,9/6/17 12:02,1,2,2,statement,50,1,33,none,2,don't worry I'll help you with the problem and walking through
2241,11_060917,9/6/17 12:03,1,2,2,statement,50,1,33,none,2,no Part B solution Step 1 surface area inches volume of paint Pluto's
2242,11_060917,9/6/17 12:03,1,2,2,statement,50,1,33,none,2,no Part B solution Step 1 surface area inches volume of paint Pluto's surface area inches 6:30 blank volume of plane fluid oz to blank 3
2243,11_060917,9/6/17 12:03,1,2,2,statement,50,1,33,none,2,we don't fight it from the ratio
2244,11_060917,9/6/17 12:03,1,2,2,statement,50,1,33,none,2,correct
2245,11_060917,9/6/17 12:03,1,2,2,statement,50,1,33,none,2,yes
2246,11_060917,9/6/17 12:03,1,2,2,statement,50,1,49,none,2,alright
2247,11_060917,9/6/17 12:04,1,3,2,,50,0,49,problem_2_3,2,
2248,11_060917,9/6/17 12:04,1,3,1,statement,50,1,1,none,2,don't worry I'll walk you through the whole thing
2249,11_060917,9/6/17 12:04,1,3,1,statement,50,1,1,none,2,I'm saying that I'll help you now
2250,11_060917,9/6/17 12:04,1,3,1,statement,50,1,1,none,2,I'm saying that I'll help you now will do the problem
2251,11_060917,9/6/17 12:05,1,3,1,statement,50,1,1,none,2,we are on part 2 of Part B I mean Step 2 the surface area inches is 6 3 blank the volume of paint in food of is to blank three
2252,11_060917,9/6/17 12:05,1,3,1,statement,50,1,1,none,2,we are on part 2 of Part B I mean Step 2 the surface area inches is 6 3 blank
2253,11_060917,9/6/17 12:05,1,3,1,statement,50,1,1,none,2,can you explain more surface area inches 6-3 blank
2254,11_060917,9/6/17 12:05,1,3,1,statement,50,1,1,none,2,can you explain more surface area inches 6-3 blank what is the answer
2255,11_060917,9/6/17 12:05,1,3,1,statement,50,1,1,none,2,yes
2256,11_060917,9/6/17 12:05,1,3,1,statement,50,1,1,none,2,yes actually no let's try again
2257,11_060917,9/6/17 12:06,1,3,1,statement,50,1,33,none,2,150 - 150 okay next question volume of pain to blank what is the answer will be divided
2258,11_060917,9/6/17 12:06,1,3,1,statement,50,1,33,none,2,yes 150 is the answer to this question good job
2259,11_060917,9/6/17 12:06,1,3,1,statement,50,1,33,none,2,now we are on final answer
2260,11_060917,9/6/17 12:07,1,3,1,statement,50,1,33,none,2,Final Answer surface area inches 639 divide that with three numbers then we will go on to the next question and then we will be done done
2261,11_060917,9/6/17 12:07,1,3,1,statement,50,1,33,none,2,turn yes
2262,11_060917,9/6/17 12:07,1,3,2,,50,0,33,step_1_2,2,
2263,11_060917,9/6/17 12:07,1,3,2,,50,0,33,step_1_2,2,
2264,11_060917,9/6/17 12:07,1,3,2,,50,0,33,step_1_2,2,
2265,11_060917,9/6/17 12:08,1,3,2,statement,50,1,33,none,2,okay well hold on let me think for a second
2266,11_060917,9/6/17 12:08,1,3,2,,50,0,33,null,3,Triggered Speech 3
2267,11_060917,9/6/17 12:08,1,3,2,,50,0,33,null,3,Triggered Speech 3
2268,11_060917,9/6/17 12:09,1,3,2,statement,50,1,33,none,3,okay Final Answer surface area inches 6 pictures
2269,11_060917,9/6/17 12:09,1,3,2,statement,50,1,33,none,3,you will divide these three answer surface area in 639
2270,11_060917,9/6/17 12:09,1,3,2,statement,50,1,33,none,3,yes
2271,11_060917,9/6/17 12:09,1,3,2,statement,50,1,49,none,3,no volume of paint fluid hose 213 / 3
2272,11_060917,9/6/17 12:10,1,3,2,,50,0,49,null,4,Triggered Speech 4
2273,11_060917,9/6/17 12:10,1,3,2,statement,50,1,49,none,4,next I'm still
2274,11_060917,9/6/17 12:10,1,3,2,statement,50,1,49,none,4,next I'm still we are still talking about volume of paint food host one I need to 1:30 please divide those three numbers
2275,11_060917,9/6/17 12:10,1,3,2,statement,50,1,49,none,4,thank you but we still need to do volume of pink food hose 213 please divide those three answers for me
2276,11_060917,9/6/17 12:11,1,3,2,statement,50,1,49,none,4,beatified volume of pink fluid oz to 1 3/3 answers and give me the answer and we will be done
2277,11_060917,9/6/17 12:11,1,3,2,statement,50,1,49,none,4,correct now let's go to
2278,11_060917,9/6/17 12:11,1,3,3,,50,0,49,step_2_3,4,
2279,11_060917,9/6/17 12:11,1,3,3,,50,0,49,step_2_3,4,
2280,11_060917,9/6/17 12:12,1,3,3,statement,50,1,49,none,4,surface area inches 639 please divide those answers for me
2281,11_060917,9/6/17 12:12,1,3,3,statement,50,1,49,none,4,then we divide 6 3 + 9 I will give you time and when you answer the question please just tell me
2282,11_060917,9/6/17 12:12,1,3,3,statement,50,1,49,none,4,then we divide 6 3 + 9 I will give you time and when you answer the question please just tell me
2283,11_060917,9/6/17 12:12,1,3,3,,50,0,49,null,5,Triggered Speech 5
2351,12_130917,9/13/17 16:22,1,1,0,,50,0,1,hello nico start,0,HELLO FIRST TIME
2352,12_130917,9/13/17 16:22,1,1,0,statement,50,1,1,none,0,my name is Ana Lucia
2353,12_130917,9/13/17 16:22,1,1,0,,50,0,1,problem start,0,problem start
2354,12_130917,9/13/17 16:23,1,1,1,statement,50,1,1,none,0,augustaville I do it says surface area for 6 and volume of paint to that's going to help you so then will you you can see that 6/3 would equal to write
2355,12_130917,9/13/17 16:23,1,1,1,statement,50,1,1,none,0,okay so now it's need to find out what's 12 / 3
