1218,020817-3,8/2/17 18:46,1,1,1,,50,0,1,null,3,Triggered Speech 3
1219,020817-3,8/2/17 18:46,1,1,1,statement,50,1,1,none,2,first Nico you need to figure out how much paint you need to put on your legs
1220,020817-3,8/2/17 18:46,1,1,1,statement,50,1,1,none,2,first you need to put
1221,020817-3,8/2/17 18:50,1,1,1,statement,50,1,1,none,2,6 divided by 3 equals
1222,020817-3,8/2/17 18:51,1,1,1,statement,50,1,1,none,2,Neko repeat yourself
1223,020817-3,8/2/17 18:51,1,1,1,statement,50,1,1,none,2,6 divided by 3 = 2
1224,020817-3,8/2/17 18:52,1,1,1,statement,50,1,1,none,2,your divided by 3
1225,020817-3,8/2/17 18:52,1,1,1,statement,50,1,1,none,2,you / 3
1226,020817-3,8/2/17 18:53,1,1,1,statement,50,1,1,none,2,maker what's your favorite color
1227,020817-3,8/2/17 19:04,1,1,2,,50,0,1,step_1_2,2,
1228,020817-3,8/2/17 19:04,1,2,2,,50,0,1,problem_1_2,2,
1229,020817-3,8/2/17 19:06,1,2,1,statement,50,1,1,none,2,6 divided by 2 equals 3
1230,020817-3,8/2/17 19:06,1,2,1,statement,50,1,1,none,2,you divide it by 2
1231,020817-3,8/2/17 19:07,1,2,1,statement,50,1,1,none,2,yes
1232,020817-3,8/2/17 19:07,1,2,1,statement,50,1,1,none,2,so the answer is
1233,020817-3,8/2/17 19:07,1,2,1,statement,50,1,1,none,2,yes
1234,020817-3,8/2/17 19:07,1,2,2,,50,0,33,step_1_2,2,
1235,020817-3,8/2/17 19:08,1,2,2,statement,50,1,33,none,2,1 times 3 equals 3
1236,020817-3,8/2/17 19:08,1,2,2,statement,50,1,33,none,2,x 1
1237,020817-3,8/2/17 19:08,1,2,2,statement,50,1,33,none,2,x 1
1238,020817-3,8/2/17 19:08,1,2,2,statement,50,1,33,none,2,1 x 3
1239,020817-3,8/2/17 19:09,1,2,2,statement,50,1,33,none,2,you multiply 1 by 3
1240,020817-3,8/2/17 19:09,1,2,2,statement,50,1,33,none,2,yes
1241,020817-3,8/2/17 19:10,1,3,2,,50,0,33,problem_2_3,2,
1242,020817-3,8/2/17 19:10,1,3,1,statement,50,1,1,none,2,what is 1 x 2.5
1243,020817-3,8/2/17 19:11,1,3,1,statement,50,1,1,none,2,60 x 2
1244,020817-3,8/2/17 19:11,1,3,1,statement,50,1,1,none,2,you multiply 1 x 2.5
1245,020817-3,8/2/17 19:12,1,3,1,statement,50,1,1,none,2,we multiply 1 x 2.5
1246,020817-3,8/2/17 19:12,1,3,1,statement,50,1,1,none,2,60 * 2.5
1247,020817-3,8/2/17 19:13,1,3,1,statement,50,1,1,none,2,what is 60 x 2.5
1248,020817-3,8/2/17 19:13,1,3,2,,50,0,1,step_1_2,2,
